Price,temp
5.301,12
4.983,11.6
4.907,13.1
4.991,15
5.133,14.5
5.035,14.3
2.764,14
2.625,12.5
2.637,11.5
2.783,12
3.796,12.6
3.655,11.1
2.596,10.3
2.669,9.7
2.683,9.6
2.518,9.1
2.437,9.2
2.384,8.6
2.357,8.4
2.34,9.6
2.294,11.5
2.409,14
2.413,13.3
2.721,15
3.19,13.9
3.44,14.4
3.654,13.9
3.344,17
2.516,17.6
2.313,16.6
2.272,16.7
2.264,18.1
2.348,17.2
2.571,15.7
2.626,14.3
2.712,13.1
2.631,12.6
2.791,12.4
2.635,11.6
2.531,10.8
2.407,10
2.369,9.3
2.348,8.6
2.294,8.8
2.369,10.7
2.5,12.7
2.736,14.6
3.397,15.8
3.657,16.9
3.56,16.8
3.4,16.2
3.308,16.7
3.086,16.6
2.832,15.1
2.712,14.2
2.753,15.5
2.863,16.5
3.205,16.9
3.395,16
3.316,13.9
2.912,12.8
2.934,12.1
2.867,11.3
2.672,9.9
2.561,8.4
2.469,7.6
2.43,7.1
2.405,7.3
2.379,9
2.362,10.6
2.472,9.6
2.724,10.7
2.94,11.2
3.124,10.6
2.976,10.1
3.856,10
2.987,9.9
2.946,9.7
2.789,9.4
3.441,9.2
3.533,8.8
3.502,9.1
3.504,9.2
2.822,9.1
2.723,9.1
3.178,9.4
2.535,9.2
2.408,9.6
2.125,9.3
1.608,8.2
1.866,8.2
1.658,9.4
1.425,9.2
0.991,9.5
1.436,10.9
1.827,11.7
1.904,13
2.282,12.8
2.356,13.9
2.339,15.5
2.277,16.3
2.245,15.6
2.191,14.1
2.173,15.1
2.253,14.3
2.383,14.9
2.593,13.6
2.877,12.5
2.6,12.5
2.582,12.4
2.511,13.2
2.406,13.2
2.227,13
2.14,13.3
2.143,13.7
2.203,13.8
2.269,14.1
2.482,14.8
3.393,15.4
4.167,18
4.306,18.9
4.271,18
4.182,19.1
4.132,16.8
3.893,17.8
3.833,16.6
3.558,16
3.632,15.7
3.7,14.7
4.116,13.8
4.302,12.5
4.232,11.6
3.598,10.2
3.557,9.5
3.331,8.1
2.823,8.1
2.728,7
2.654,6.3
2.637,6.4
2.629,7.8
2.643,10.3
3.054,11
3.805,11.4
4.96,11.9
5.223,11.4
5.008,12.5
4.957,10.7
5.01,11.4
5.771,11.4
5.005,11
3.907,10.3
3.403,10.2
3.306,9.6
3.51,9.2
3.991,8.7
4.095,8.6
3.835,9
3.683,9
3.151,9
2.614,9.4
2.462,9.2
2.387,8.9
2.356,9
2.258,9.2
2.253,9.1
2.398,9.4
4,9.5
5.054,10.2
5.06,10.4
5.001,10.8
4.901,10.7
4.008,11.8
4.003,12.7
3.734,14.5
2.652,15.1
2.616,14.2
2.593,13.9
2.607,13.3
2.658,12.1
2.643,11
2.593,10.3
2.62,9.2
2.61,7.7
2.527,7.2
2.197,6.5
2.123,5.5
2.064,5.3
2.069,5.7
2.184,6.5
2.369,7.8
2.683,9
3.739,10.1
4.008,5.5
3.803,5.5
3.324,6.6
3.3,6.7
3.101,6.2
3.186,7.7
3.134,9
3.408,9
3.411,6.2
3.667,6.1
3.838,7.7
4.204,7.2
3.38,6.5
3.312,5.7
3.181,5.3
2.641,5
2.638,4.4
2.583,3.7
2.499,3.6
2.459,4.2
2.434,5.2
2.614,6.3
3.533,6.7
4.024,6.5
4.15,7.2
3.996,7.3
3.867,7.5
3.883,8.6
3.825,8.3
3.595,8.6
3.445,8.4
3.482,7.5
3.596,7.3
3.97,8.8
4.278,8.3
4.382,7.9
3.686,7.4
3.684,6.7
3.918,5.9
3.353,5.4
3.003,5
3.002,4.9
2.805,4.5
2.641,4.7
2.586,6.4
2.5,8.1
2.528,9.1
2.603,10.1
2.633,11.4
2.857,12.5
2.831,11.9
2.703,12.7
2.649,14
2.693,14.8
2.671,14.8
2.697,15.6
2.761,15.1
2.866,14.7
2.954,14.1
2.885,12.2
2.755,10.2
2.718,9.5
2.738,8.9
2.616,8.1
2.631,7.2
2.517,6.3
2.377,5.7
2.288,6.1
2.158,7.5
1.998,7.9
2.033,9.7
2.293,9.7
2.413,9.3
2.499,10.7
2.603,10.3
2.585,11
2.61,11.5
2.486,10.7
2.458,10.9
2.413,13.1
2.444,11.5
2.494,9.7
2.694,9.4
2.7,9.6
2.644,9.4
2.648,9.4
3.008,9.5
2.632,9.8
2.474,9.7
2.393,9.8
2.253,9.6
2.168,10.3
2.165,10.2
2.309,10.7
5.601,10.9
9.517,10.4
10.006,10.1
6.869,10
7.23,10.1
8.531,11
10.003,11.2
7.31,11.2
7.64,10.4
3.864,9.8
2.6,9.5
3.811,9.6
4.241,10.1
4.068,10
2.713,9.9
2.676,10.1
2.731,10
2.61,9.3
2.422,9.2
1.994,9.3
1.497,9.1
1.08,9.4
1.022,10.3
1.77,12.7
2.498,12.6
2.745,14.2
5.393,13.6
4.379,15
5.394,15
5.655,16.1
6.385,17.2
5.404,18.2
4.605,18.3
2.154,18.6
2.098,17.7
2.686,17.5
2.889,17.3
2.803,15.5
2.192,13.5
2.044,12.1
2.023,10.7
1.355,10.2
1.067,9.7
0.88,9
0.682,9.5
0.463,10.8
0.442,14.9
2.339,14.7
4.844,16.9
6.005,16.7
7.005,18.2
6.109,18.6
6.5,18.9
6.105,19
6.109,18.7
6.105,18.9
6.101,19.2
3.682,18.6
4.345,18.3
3.8,17.7
2.694,16.9
2.793,16.1
2.203,15.3
2.197,15
2.158,12.9
1.84,13.7
1.55,13.6
1.02,13.1
0.991,13
0.986,13
0.992,12.2
1.86,12.6
3.773,11.1
5.302,11
5.7,11.5
5.24,12.7
4.748,12.8
4.399,12.4
3.779,13.1
4.181,13.4
5.25,13.9
3.002,10.7
3.165,11.4
3.395,11.6
3.775,11.5
3.776,10.6
3.245,10.9
3.373,10.7
3.248,11
2.808,10.7
2.676,11.2
2.491,11.2
2.461,11.1
2.404,11.4
2.43,11.4
2.754,12.6
3.736,12.2
5.304,12.7
5.501,13.7
5.505,13.8
5.374,14.9
5.436,15.7
5.428,15.7
5.436,16.2
4.174,16.3
2.909,15.7
2.969,15.4
3.144,14.4
3.761,14.4
3.301,14.1
2.894,13.3
2.766,11.9
2.636,12
2.477,11.2
2.668,10.9
2.447,11
2.41,11.2
2.365,12
2.319,13.5
2.367,16.2
2.427,17.4
2.676,18.2
2.915,17.6
3.117,18.5
2.99,18.1
2.994,18.4
2.835,19
2.586,16.9
2.501,17.6
2.503,18.7
2.66,18.6
2.91,17
3.149,16.2
2.988,17
2.724,16.3
2.747,16.5
2.735,15.3
2.589,14.4
2.65,14.2
2.452,13.6
2.178,13.4
1.8,14.1
1.539,16.6
1.26,17.1
1.284,17.8
1.649,18.8
1.843,19
2.086,19.6
2.191,19.8
2.188,19.8
2.165,19.5
2.109,19.7
2.08,17.7
2.022,16.4
2.115,15.8
2.358,16
2.582,16.4
2.791,16.2
2.675,15.2
2.64,13.5
2.576,13.1
2.436,13
2.422,13
2.066,12.7
1.815,12.4
1.46,12.2
1.566,12.1
1.988,11.8
3.41,12
5.007,12
5.231,12.2
5.009,12.4
3.843,12.4
4.356,12.3
4.143,12.1
3.293,12.2
2.801,12.9
2.329,12.8
2.196,11.6
2.223,12
2.431,12.5
2.394,13.3
2.333,13.2
2.326,12.7
2.238,12.2
2.001,12
1.798,11.9
1.07,11.8
0.787,12
0.742,12.2
0.892,12.3
1.585,12.8
2.663,13.9
2.65,13.9
2.771,14.4
4.18,15.1
4.291,15.7
4.007,17
4.009,14.5
3.452,14.4
2.778,14
2.723,12.7
2.588,11.4
2.913,11.1
3.548,11.1
3.791,11.1
3.431,11
3.412,10.9
3.214,10.1
2.622,9.3
2.421,8.9
2.333,7.8
2.31,8.4
2.313,9.5
2.337,11.6
2.406,13.4
4.806,15.2
5.01,15.8
5.343,16
5.238,17.8
5.231,18
5.207,17.8
5.205,18.2
4.808,18.3
3.905,18.7
3.502,19.9
3.435,18.2
3.632,18.3
3.681,17.2
4.115,15.7
3.003,13.6
2.897,11.9
2.885,10.7
2.614,10
2.636,9.6
2.563,9.3
2.468,9.1
2.453,9.9
2.448,15.7
2.692,18.7
4.921,19.3
5.208,19.7
6.002,17.1
5.349,15.3
5.342,16.2
5.236,17.5
5.343,17.3
5.203,17.5
4.484,17.3
2.716,17.9
2.951,16.9
3.079,15.8
3.164,14.7
3.096,14.1
2.771,12.8
2.829,12.4
2.961,12.3
2.648,12.8
2.474,12.3
2.335,11.7
2.2,11.7
2.107,12.4
2.105,17.2
2.241,19.5
4.884,19.7
4.902,19.5
5.004,20
4.902,20.8
5.201,20.8
5.009,20
4.889,20.5
4.883,20.6
4.887,21
2.392,21.3
2.209,21
2.648,20.3
4.048,19.6
3.488,18
2.305,16.8
2.296,15.8
2.323,14.7
2.183,14.2
2.03,14.6
1.802,14.5
1.708,14.4
1.949,15.7
1.846,18.3
1.977,20.8
1.914,21.6
2.1,22.9
2.301,22
2.349,20.9
2.324,20.1
2.309,21.4
2.282,23.5
2.255,22.7
2.209,21.9
2.222,22.5
2.291,22.3
2.398,21.1
2.454,20.2
2.44,21.1
2.401,18.9
2.363,18.1
2.365,16.3
2.306,16
2.426,15.2
2.374,15.8
2.341,15.6
2.308,16
2.195,15.4
2.249,15.5
2.339,15.8
2.408,16.3
2.44,16.4
2.44,16.3
2.434,16.7
2.424,17.3
2.413,17.7
2.353,16.8
2.256,16.3
2.358,16.4
2.477,16.5
2.455,18.5
2.59,19.3
2.702,18.8
2.438,18.1
2.42,17.5
2.491,16.8
2.491,16.4
2.408,16.2
2.376,16
2.332,15.7
2.312,15.9
2.355,15.8
2.424,17.3
3.099,17.8
3.549,18.3
4.811,17.6
4.907,17.9
4.883,19.8
4.887,21.1
4.852,21.5
3.392,21.7
2.833,21.6
2.574,21.8
2.495,20.4
2.594,20
2.727,18.9
2.889,17.7
2.748,16.7
2.651,15.8
2.555,15
2.428,13.8
2.435,13.1
2.371,13
2.301,13
2.263,12.1
2.281,11.6
2.409,11.3
3.37,11.1
4.232,10.9
4.697,11.2
4.528,12.5
4.527,14.9
4.59,16.3
4.549,17.7
4.256,17
4.1,13.7
2.495,13.4
2.42,12.7
2.716,12.8
3.494,12.9
2.936,12.5
2.433,12.2
2.422,11.8
2.426,11.2
2.395,11.1
2.396,10.8
2.325,10.4
2.304,10.2
2.292,10.1
2.291,10.5
2.417,12
2.957,13.2
3.042,13.7
2.994,14
3.113,14.8
3.302,14.9
3.353,15.5
3.403,17
3.289,10.2
3.186,10.4
2.882,10.6
2.771,11.9
3.286,14.3
3.64,14
3.875,13.7
3.304,12.6
4.064,12.3
3.985,11.8
3.297,11.3
2.999,10.6
2.785,10.1
2.558,9.7
2.501,10
2.504,11
2.947,12.2
3.646,13.4
4.239,14.1
4.48,15.1
4.088,16.6
3.891,11.5
3.715,15.1
3.496,14.9
3.171,11.2
3.032,11.9
3.037,13.4
3.017,12
3.743,12
3.99,11.8
4.09,11
3.805,10.8
3.756,9.8
3.52,9.5
3.023,9.5
2.533,8.5
2.355,7.7
2.243,7.3
2.141,7.7
2.159,8.5
2.334,10.3
2.686,9.9
3.102,11
3.281,10.7
3.327,10.9
3.045,13.4
2.905,13.3
2.777,13.2
2.61,13.2
2.507,13.8
2.498,13.9
2.63,12.8
2.768,12.3
2.766,12.7
2.755,12.5
2.525,12.7
2.516,11.7
2.561,10
2.516,9.4
2.512,8.7
2.378,9.1
2.324,9.3
2.228,10.3
2.028,12
1.999,12.8
2.209,13.4
2.375,13.4
2.403,14.7
2.393,15
2.288,15.3
2.237,15.3
2.214,15.1
2.142,14.7
2.06,12.5
1.968,12.8
1.941,12.6
2.207,12.8
2.357,12.7
2.378,12.1
2.369,11.2
2.374,10.9
2.387,11.2
2.349,11.4
2.395,11.7
2.303,12.3
2.079,12.7
1.825,12.5
1.445,11.9
1.025,13
1.026,14.1
1.769,14.8
1.926,15.4
2.122,14
2.197,14.7
2.188,15.5
2.176,15.6
2.107,15
2.056,15.6
1.991,14.6
2.038,15.1
1.758,13.9
2.169,13.7
2.32,13.1
2.32,13.1
2.337,12.8
2.32,12.4
2.18,12.3
2.186,12.5
2.024,12.1
1.74,11.6
1.691,12.1
1.695,12.6
2.236,12.5
2.652,13.9
2.938,13.9
3.598,13.6
3.83,13.9
3.834,14.5
3.439,14.2
3.796,14.6
3.264,14.6
3.77,14
2.72,13.1
2.736,13.5
2.924,13.2
2.95,13.5
2.879,12.6
2.601,12.6
2.637,12.5
2.586,12.3
2.329,12.1
2.321,12
2.29,12.1
2.259,12.1
2.25,12.5
2.251,13
2.87,13.4
3.313,13.8
4.137,13.7
4.589,14.2
4.63,14.9
4.669,15.3
4.804,15
4.595,17.1
4.445,16.4
4.41,15.5
3.742,15.5
3.121,15.6
3.303,15.9
3.695,15.3
3.689,14.5
3.078,13.9
2.997,13.2
2.883,12.5
2.73,11.9
2.877,11.4
2.735,11
2.602,11.2
2.54,11.7
2.534,12.4
2.796,14.1
3.276,15.9
3.864,16.5
4.151,17.4
4.246,17.9
4.195,17.8
4.387,18.2
4.51,18
4.19,16.7
3.783,17.2
3.379,17.8
3.49,16.5
3.84,16.8
3.897,16.2
3.904,14.8
3.332,14.3
2.871,12.2
2.809,11.8
2.408,10.5
2.223,9.4
2.182,9
2.177,9
2.181,11.3
2.186,14.2
2.274,15.6
3.445,16.2
4.011,16.8
4.583,17.3
4.639,18.6
4.639,19.3
4.666,19.3
4.492,20.3
4.411,19
4.171,18.5
3.823,18.8
3.731,18.4
3.731,18.1
3.809,18.1
3.808,18
3.314,17.3
3.058,16.7
2.85,16.7
2.511,15.9
2.421,15.9
2.243,15.4
2.197,14.6
2.175,14.9
2.183,15.3
2.305,15.8
3.166,16.5
3.628,17.5
3.798,17.6
3.705,18.5
3.609,18.6
3.646,19.4
3.673,18.8
3.655,19.2
3.498,18.7
2.509,18.4
2.663,18.2
2.961,17.8
3.266,17.7
3.042,17.7
2.643,15.9
2.557,16.6
2.539,16.5
2.376,16.2
2.716,15.2
2.381,14.5
2.347,14
2.334,13.8
2.326,13.6
2.346,13.8
2.495,14
2.677,14.3
2.882,14.4
3.162,14.5
3.254,13.8
3.437,13.6
3.461,13.5
3.3,13.3
3.149,13.6
2.604,13.4
2.609,14.4
2.901,13.6
2.934,13.2
2.918,13
2.939,14
2.891,14.5
2.806,14.6
2.563,14.6
2.436,15
2.312,14.9
2.273,15
2.263,14.8
2.027,14.9
2.059,14.9
2.13,15.2
2.307,15.4
2.476,16.2
2.608,16.8
2.626,17.2
2.592,18.8
2.502,18.6
2.302,18.4
2.274,18.2
2.244,18.2
2.226,17.6
2.49,16.9
2.753,16
2.64,15.1
2.434,14.9
2.5,15.1
2.696,15
2.751,14.4
2.326,14.1
2.277,13.9
2.231,13.7
2.229,13.8
2.265,14.2
2.805,14.4
5.113,15
5.689,13.6
6.133,13.1
6.183,14
6.195,14
5.209,13.5
6.194,14.3
6.062,16.3
5.926,16.3
5.205,16
4.002,15.3
4.005,15.3
5.121,14.8
4.905,14
4.002,12.8
3.995,12.7
3.616,13.4
3.134,12.8
2.825,12.4
2.505,12.2
2.502,12.4
2.32,12.4
2.572,13.6
3.331,14
4.502,14.1
4.301,14.6
4.805,14.7
5.005,14.8
5.007,13.6
5.17,15
6.709,15.6
5.202,14.5
5.006,16.2
5.008,16.6
4.475,14.4
4.207,14.7
4.807,14
4.304,13.7
4.022,13.4
3.939,12.8
3.669,12.8
3.299,13.2
3.195,13.5
3.115,13.3
2.904,13.1
2.763,13.1
2.73,12.6
3.112,12.9
4.194,13.3
4.815,13.5
4.812,14.1
4.811,14.9
4.721,15.8
4.253,16.4
4.23,16.7
4.113,16.7
4.124,16.9
4.194,16.4
3.934,16.8
4.083,15.2
4.15,15.2
4.348,13.6
4.198,12
4.287,11.5
4.066,11.2
3.547,10.9
3.303,10.2
3.144,9.8
2.988,9.5
2.981,9.2
2.919,10
3.206,10.7
3.788,11
4.291,11.8
4.824,12.6
4.736,14.2
4.642,14.6
4.645,12.4
4.463,14.6
4.642,14.5
4.193,14.9
4.075,15.9
4.06,13.7
4.431,14.2
4.505,11.8
4.746,11.9
4.707,11
4.493,10.1
4.168,10.5
3.561,9.9
3.416,9.7
3.207,9.4
3.08,9.3
3.069,9.5
2.964,10.9
3.084,12.9
4.84,14.7
7.08,15.9
5.363,17.1
5.992,18.4
5.952,17
5.37,16.5
6.152,18
5.264,17.5
6.653,18.3
5.451,17.4
4.642,17.1
4.19,17.5
5.204,17
5.005,15.7
4.08,15.4
3.949,14.1
3.982,12.8
3.473,11.6
3.516,11.7
3.365,12
3.186,11.3
3.068,11.4
2.987,13.7
2.909,16.3
3.036,18.5
3.215,19.4
3.458,20
3.89,16.4
3.997,17.2
4.611,17.2
3.91,18.7
3.657,17.6
3.68,19.8
3.896,19.4
4.905,19.3
4.906,19.9
4.839,18.4
3.996,15.8
3.177,15
3.467,14.3
3.219,14.5
3.095,14
3.106,14
3.033,14
2.912,14.2
2.85,14.2
2.81,15.7
2.876,17.2
2.949,17.3
2.983,17.5
3.133,18
3.134,18.2
3.216,18.8
3.245,17.7
3.207,18.7
3.1,18.1
3.212,18.7
3.135,18.7
3.128,18.8
3.8,19.5
3.675,19
4.01,17
3.995,16
4.036,15.1
4.127,13.8
3.51,13.1
3.198,13.1
2.992,12.6
2.944,12.1
2.908,12.8
2.931,17.1
3.495,17.9
4.752,19.5
6.152,18.7
5.377,19.3
5.458,18.4
5.377,18.5
5.589,19.5
6.074,19.3
5.068,19.7
4.649,19.8
4.399,20.6
4.128,20
4.095,19.8
4.162,19.5
4.297,18.7
4.021,16.2
3.886,15.4
3.896,15.2
3.317,15
3.067,15.2
2.983,14.6
2.961,14.9
2.896,15.5
2.895,16.2
2.98,16.3
3.409,17.1
4.144,17.7
4.422,17.7
4.343,17.2
4.203,18
4.145,18.8
3.949,18.1
3.908,17.6
3.812,17.7
3.806,16.3
3.539,15.9
3.762,15.9
3.999,15.9
4.12,15.8
3.972,16.3
3.868,16.6
3.639,17.2
3.242,16.4
3.17,16.2
3.014,15.7
2.91,15.1
2.852,15.2
2.843,14.9
2.93,15.3
3.477,15
3.994,15.7
4.401,16.3
5.374,16.3
5.371,17.2
5.203,16.9
5.216,19.1
5.371,20.6
4.992,17.6
3.944,19.1
3.898,17.1
3.803,17.9
3.906,17.5
3.815,16.2
3.327,15.7
3.737,15.1
3.044,14.8
2.728,14.2
2.605,14.5
2.437,14.6
2.304,14.4
2.476,14.8
2.508,15.2
2.604,14.3
2.807,14.4
3.56,15.9
4.128,16.1
4.01,18.4
4.007,17.8
4.002,16.5
4.005,15.3
4.002,14.9
3.993,14.9
3.81,14.8
3.346,13.8
3.636,13.1
3.716,13.1
3.91,13.3
3.932,13.2
3.925,12.8
3.762,12.4
3.132,12
3.168,11.6
3.138,11.4
2.896,11.5
2.815,11.7
2.746,11.7
2.888,13.3
3.586,14.3
3.976,14.9
4.49,15.6
4.332,16.9
4.162,17.8
3.894,17.6
3.71,17.9
3.701,19.1
3.597,18.4
3.326,18.6
3.129,18.7
3.894,18.4
3.995,17.5
4.164,16
3.819,13.6
3.816,12.4
3.446,11.2
2.977,11.1
3.073,9.6
2.882,9.1
2.806,8.7
2.743,10.2
2.759,13.3
2.729,15.5
2.746,17.1
2.894,18
3.117,18.6
3.3,17.9
3.263,18.5
3.226,19.5
3.144,20.2
3.006,21.2
2.907,21.4
2.864,22.1
2.889,21.6
3.024,20.5
3.213,19.7
3.213,18
2.917,16.3
2.915,15
2.854,13.7
2.729,13.7
2.842,13.4
2.706,13.4
2.681,12.7
2.645,12.9
2.505,14.5
2.483,16.8
2.511,19
2.597,20.7
2.6,21.3
2.613,20.3
2.738,20
2.636,19.7
2.621,20.9
2.609,20.6
2.537,20.1
2.522,20.9
2.625,20.9
2.652,20.4
2.67,19.5
2.675,18.4
2.678,17.1
2.7,15.5
2.691,15.5
2.649,14
2.573,13.3
2.44,14
2.398,15.1
2.383,15.5
2.398,15.4
2.515,15.3
2.618,15.7
3.673,15.4
3.805,15.2
3.992,14.7
3.992,14.6
3.805,14.5
3.803,15.5
3.774,16
3.399,17.1
3.128,17.1
3.812,17
3.61,17
3.894,16.9
3.613,17
2.99,15.5
2.657,14.6
2.629,13.7
2.555,12.6
2.571,12.1
2.492,12.1
2.426,12.5
2.427,12.9
2.424,13.9
2.554,14.5
2.73,15.5
2.972,16.9
3.234,17.9
3.279,18.3
3.336,16.7
3.159,18.2
3.137,14.5
3.038,16.4
2.927,15.3
2.89,16.5
2.776,19.1
2.786,18.5
2.826,17
2.812,16.3
2.799,15.2
2.796,14.4
2.764,13.8
2.637,13.3
2.618,12.2
2.576,12.3
2.482,11.8
2.404,12.3
2.443,13
2.604,13.6
2.652,14.5
3.445,15
3.786,16
3.464,16
3.405,13.1
3.449,13.7
3.17,15.3
3.171,15
3.29,15.6
3.566,15.3
3.391,15.4
3.279,15.1
3.35,14.7
3.157,14.2
2.914,13.6
2.86,13.4
2.776,13.3
2.629,13.1
2.684,12.8
2.563,12.7
2.508,12.5
2.509,12.5
2.506,12.7
2.618,13.4
2.749,14.2
2.999,14.4
3.567,15.4
3.707,15.4
3.709,15.8
3.705,13.7
3.701,16.1
3.702,15.7
3.602,17.1
3.488,18.1
3.366,16.9
3.563,17.2
3.566,16.7
3.565,15.1
3.253,15.1
3.225,14.5
3.015,14.5
2.746,12.4
2.747,11.9
2.692,11.2
2.668,10.6
2.621,11.6
2.644,13
2.74,15.2
3.276,16.4
3.628,15.8
4.121,17.1
4.107,17
4.106,18.5
4.103,18
4.103,18.8
3.709,18.7
3.638,19.2
3.366,19.8
3.427,20.1
3.4,19.3
3.475,18.2
3.544,17.1
3.305,15.3
3.261,13.7
3.294,13.8
3.19,13.9
3.143,12.9
2.793,11.4
2.715,10.9
2.704,11.8
2.68,13
2.675,15.4
2.731,17.5
3.018,19.1
3.312,19.8
3.385,18
3.483,18.1
3.383,18.7
3.225,17.8
3.002,19.3
2.878,15.1
2.918,16.1
2.982,17.8
3.245,17.1
3.287,16.9
3.233,15.6
3.103,14.2
3.06,13.2
2.889,12.5
2.705,12.3
2.726,12.1
2.702,12
2.605,11.4
2.468,12.1
2.307,13.6
2.396,16.3
2.39,18.2
2.517,19.3
2.578,19.3
2.667,20.4
2.687,19.5
2.718,19
2.722,19.4
2.645,18.7
2.551,19.8
2.587,20.4
2.621,20.6
2.705,19.5
2.785,19.1
2.877,17.4
2.782,15.4
2.791,14.3
2.738,13.2
2.709,13.1
2.705,14.1
2.668,13.5
2.64,13
2.608,12.5
2.605,14.6
2.694,16.4
3.19,17.2
3.746,17.3
4.015,18.7
4.528,17.2
4.729,16.7
4.662,16.4
5.611,16.5
5.278,17
4.644,16.6
4.626,17.6
3.994,16.6
3.995,16.8
3.98,16.4
4.012,16.2
3.601,15.9
3.608,15.6
3.376,15.3
2.966,15
3.064,14.1
2.997,14.2
2.906,14.6
2.681,14.7
2.709,15.3
3.489,15.8
5.101,17.1
5.5,18.4
5.941,19.2
5.606,17
5.606,17.5
5.508,19
5.201,16.8
4.75,16.4
3.654,17.4
3.496,17.7
3.527,18
3.343,17.7
3.637,16.7
3.395,16.7
3.289,16.1
3.217,15.2
3.144,14.5
2.901,13.8
2.831,13.3
2.624,13.2
2.507,13.1
2.293,13.1
2.308,14.3
2.972,15.9
3.679,17.7
5.001,17.9
4.251,19.6
5.005,20.5
4.981,19.7
5.002,18.6
4.647,19.9
4.191,20.6
3.935,20.5
3.789,19.4
3.786,19.3
3.782,18.2
3.79,17.9
3.648,16.3
3.1,16.2
3.317,15.9
3.323,15.3
3.079,15.9
2.806,15.3
2.687,14.7
2.536,15.1
2.369,14.9
2.508,16.4
2.908,18
3.357,19.6
4.194,20.7
5.117,21.4
5.122,22.3
5.121,21.3
5.57,20.8
5.574,21
5.572,20.3
5.103,19.9
4.907,20
3.956,19.6
3.815,19.3
3.937,19.3
3.815,18.5
3.773,18.3
3.526,18.4
3.316,17.6
3.024,18
2.967,17.9
2.807,17
2.742,17.3
2.68,17.5
2.646,17.7
2.964,18.2
3.313,18.8
3.791,19
3.933,20.9
3.798,22
3.793,22.8
3.728,22.4
3.429,21.4
3.392,22.8
3.315,21.7
3.311,18.9
3.366,17.7
3.313,17.6
3.189,17.7
3.723,17.6
2.767,17.5
2.764,17.3
2.762,17
2.71,17
2.71,16.3
2.392,16.5
1.961,16.7
1.464,16.5
1.037,16.8
1.218,17
1.488,17.5
2.152,18.3
3.068,18.1
3.096,17.7
3.074,18.2
2.803,18.3
2.653,18.4
2.404,18.4
2.297,19.4
2.167,20
2.29,19.8
2.792,18.9
2.701,17.8
2.72,17.2
2.721,17.6
2.729,17.2
2.746,15.9
2.72,16
2.606,15.2
2.203,14.4
2.23,14.1
2.347,14.2
2.22,15.4
2.226,16.8
2.226,17.6
2.348,19.1
2.439,20.2
2.445,19.9
2.536,19.6
2.511,20.4
2.535,20.8
2.458,20.3
2.415,20.5
2.342,20.5
2.127,20
2.295,19.4
2.481,19
2.709,18.3
2.732,17.5
2.759,17
2.754,16.5
2.711,16.2
2.6,16.6
2.556,16.8
2.528,16.9
2.432,16.3
2.464,16.4
2.601,16.7
3.064,16.9
3.401,18.2
3.861,18.2
5.121,17.7
5.121,18
5.125,18.2
5.124,18.9
4.992,19.8
3.679,20.8
3.633,21.5
3.249,20.6
3.2,20.3
3.31,19.3
3.058,18.2
3.099,17.5
3.204,17.2
2.978,17
2.688,17
2.697,16.8
2.662,16.9
2.618,16.8
2.593,16.6
2.595,18
2.665,19.2
2.958,20.5
3.361,20
3.659,19.7
3.99,20.7
3.931,20.7
3.481,21.2
3.108,20.6
3.146,20.8
3.11,21.2
3.217,19.8
2.846,19.4
2.958,19
2.974,18.7
3.233,17.9
2.781,17.9
2.754,17.6
2.749,17.6
2.71,17.4
2.673,17.4
2.574,17.3
2.536,17.3
2.502,16.6
2.516,16
2.707,15.6
3.068,15.9
3.526,16.1
3.9,16.4
4.187,16.5
4.012,17.8
4.905,19.3
5.302,18.8
5.001,19.9
5.002,20.6
4.078,18.4
3.029,19
3.539,19.9
3.348,19.3
3.274,18.4
3.083,17.7
3.242,17.3
3.044,17.2
2.741,16.9
2.743,16.8
2.594,16.4
2.476,16.5
2.336,16.5
2.339,16.7
2.508,17.9
2.962,18.8
3.715,19.7
3.906,19.3
4.063,19.3
3.805,20.3
3.718,20.4
3.718,20.1
3.715,20.1
3.832,19.9
3.911,19.8
3.522,19.7
3.98,18.9
3.943,17.5
3.717,16.9
2.947,16.1
2.698,15.9
2.667,16.2
2.552,16.4
2.516,16.2
2.27,16.3
2.13,15.6
1.903,15.3
1.895,14.9
2.372,14.7
3.001,14.7
3.557,14.8
3.679,15
3.607,16
3.941,16.8
4.111,17.6
4.023,18.9
3.738,19.3
3.555,19
3.399,19.1
2.97,18.9
3.373,17.7
3.028,16.9
3.004,16.3
2.589,16.4
2.586,16.4
2.563,16
2.458,16.2
2.4,15.9
2.303,15.8
2.2,15.4
2.149,15.6
2.07,15.8
2.044,17
2.284,17.9
2.367,18.3
2.475,18.2
2.528,16.2
2.582,18.7
2.573,18.7
2.506,18.6
2.337,18.2
2.343,18.2
2.455,18.1
2.504,18.1
2.588,17.4
2.667,16.7
2.678,16.4
2.669,16.7
2.73,15.8
2.668,15.5
2.524,15.3
2.491,15.7
2.057,15.9
1.803,16
1.659,15.8
1.369,15.6
1.087,15.8
1.075,16.3
1.625,16.7
2.024,17.1
2.079,16.6
2.268,18.3
2.478,19.8
2.348,18.5
2.072,18.1
2.036,15.5
2.047,15.8
2.217,15.9
2.269,15.2
2.554,14.8
2.667,14.9
2.724,14.8
3.113,14.7
3.103,14.9
2.697,14.9
2.706,14.8
2.596,14.6
2.528,14.6
2.48,14.8
2.486,14.8
2.828,15.3
3.587,15.4
4.119,16.3
